name,nodes,edges,density,time,result_set,result_w
SoA heuristic,8000,6000,9.376172021502688e-05,0.006991599919274449,2000,3308.983314285147
MMG,8000,6000,9.376172021502688e-05,7.60190559993498,2000,3308.983314285147
SoA heuristic,20,15,0.039473684210526314,3.7300167605280876e-05,5,7.686818561397812
MMG,20,15,0.039473684210526314,0.00012489990331232548,5,7.686818561397812
SoA heuristic,40,30,0.019230769230769232,4.010018892586231e-05,10,9.86902131749171
MMG,40,30,0.019230769230769232,0.00029319990426301956,10,9.86902131749171
SoA heuristic,100,75,0.007575757575757576,7.650000043213367e-05,25,60.04762424355686
MMG,100,75,0.007575757575757576,0.0011052999179810286,25,60.04762424355686
SoA heuristic,200,150,0.0037688442211055275,0.0001289001666009426,50,86.16714559666072
MMG,200,150,0.0037688442211055275,0.0037293999921530485,50,86.16714559666072
SoA heuristic,400,300,0.0018796992481203006,0.00023910007439553738,100,187.84484541709787
MMG,400,300,0.0018796992481203006,0.014142000116407871,100,187.84484541709787
SoA heuristic,600,450,0.0012520868113522537,0.0003510001115500927,150,262.7682372251579
MMG,600,450,0.0012520868113522537,0.03098009992390871,150,262.7682372251579
SoA heuristic,1000,750,0.0007507507507507507,0.0010106000117957592,250,378.7097172250128
MMG,1000,750,0.0007507507507507507,0.0805512999650091,250,378.7097172250128
SoA heuristic,2000,1500,0.00037518759379689845,0.0015471000224351883,500,776.6121727564241
MMG,2000,1500,0.00037518759379689845,0.3369819999206811,500,776.6121727564241
SoA heuristic,4000,3000,0.00018754688672168043,0.0025306998286396265,1000,1528.1810788478408
MMG,4000,3000,0.00018754688672168043,1.3948486000299454,1000,1528.1810788478408
SoA heuristic,8000,6000,9.376172021502688e-05,0.006470899796113372,2000,3423.54883747721
MMG,8000,6000,9.376172021502688e-05,5.731542899971828,2000,3423.54883747721
SoA heuristic,20,15,0.039473684210526314,4.0499959141016006e-05,5,9.421235826951246
MMG,20,15,0.039473684210526314,0.00012989994138479233,5,9.421235826951246
SoA heuristic,40,30,0.019230769230769232,4.469999112188816e-05,10,15.064728236843468
MMG,40,30,0.019230769230769232,0.0002856999635696411,10,15.064728236843468
SoA heuristic,100,75,0.007575757575757576,9.240000508725643e-05,25,43.45061143241621
MMG,100,75,0.007575757575757576,0.0011706999503076077,25,43.45061143241621
SoA heuristic,200,150,0.0037688442211055275,0.0001284000463783741,50,132.33367372689727
MMG,200,150,0.0037688442211055275,0.004024200141429901,50,132.33367372689727
SoA heuristic,400,300,0.0018796992481203006,0.00023930007591843605,100,201.07281327690532
MMG,400,300,0.0018796992481203006,0.013774699997156858,100,201.07281327690532
SoA heuristic,600,450,0.0012520868113522537,0.0003684998955577612,150,235.19220985181119
MMG,600,450,0.0012520868113522537,0.033764100167900324,150,235.19220985181119
SoA heuristic,1000,750,0.0007507507507507507,0.0007581000681966543,250,403.086248823689
MMG,1000,750,0.0007507507507507507,0.09359569987282157,250,403.086248823689
SoA heuristic,2000,1500,0.00037518759379689845,0.001385000068694353,500,846.0888493408878
MMG,2000,1500,0.00037518759379689845,0.360916200093925,500,846.0888493408878
SoA heuristic,4000,3000,0.00018754688672168043,0.003446199931204319,1000,1561.492566327438
MMG,4000,3000,0.00018754688672168043,1.4501912998966873,1000,1561.492566327438
SoA heuristic,8000,6000,9.376172021502688e-05,0.006125000072643161,2000,3114.7821851533927
MMG,8000,6000,9.376172021502688e-05,5.8840904999524355,2000,3114.7821851533927
SoA heuristic,20,15,0.039473684210526314,3.469991497695446e-05,5,14.522395997493836
MMG,20,15,0.039473684210526314,0.000156699912622571,5,14.522395997493836
SoA heuristic,40,30,0.019230769230769232,0.00011890009045600891,10,31.133880328460606
MMG,40,30,0.019230769230769232,0.0008842002134770155,10,31.133880328460606
SoA heuristic,100,75,0.007575757575757576,0.00024399999529123306,25,46.232664518430056
MMG,100,75,0.007575757575757576,0.003843399928882718,25,46.232664518430056
SoA heuristic,200,150,0.0037688442211055275,0.00022760010324418545,50,87.68050596461374
MMG,200,150,0.0037688442211055275,0.005527300061658025,50,87.68050596461374
SoA heuristic,400,300,0.0018796992481203006,0.00029409979470074177,100,145.86558131842136
MMG,400,300,0.0018796992481203006,0.01805599988438189,100,145.86558131842136
SoA heuristic,600,450,0.0012520868113522537,0.0004903001245111227,150,244.62866943652998
MMG,600,450,0.0012520868113522537,0.043069600127637386,150,244.62866943652998
SoA heuristic,1000,750,0.0007507507507507507,0.000905199907720089,250,423.4660331636844
MMG,1000,750,0.0007507507507507507,0.11426159995608032,250,423.4660331636844
SoA heuristic,2000,1500,0.00037518759379689845,0.0016615998465567827,500,869.5606544311852
MMG,2000,1500,0.00037518759379689845,0.4835989000275731,500,869.5606544311852
SoA heuristic,4000,3000,0.00018754688672168043,0.0030578000005334616,1000,1716.970265001589
MMG,4000,3000,0.00018754688672168043,2.091093000024557,1000,1716.970265001589
SoA heuristic,8000,6000,9.376172021502688e-05,0.01702149980701506,2000,3289.7775547871624
MMG,8000,6000,9.376172021502688e-05,8.323064900003374,2000,3289.7775547871624
SoA heuristic,20,15,0.039473684210526314,3.309990279376507e-05,5,7.725473390089775
MMG,20,15,0.039473684210526314,0.00010360009036958218,5,7.725473390089775
SoA heuristic,40,30,0.019230769230769232,3.5800039768218994e-05,10,10.741874061814398
MMG,40,30,0.019230769230769232,0.00023150001652538776,10,10.741874061814398
SoA heuristic,100,75,0.007575757575757576,6.400002166628838e-05,25,39.02824422046777
MMG,100,75,0.007575757575757576,0.0009683999232947826,25,39.02824422046777
SoA heuristic,200,150,0.0037688442211055275,0.00011419993825256824,50,92.01181347484932
MMG,200,150,0.0037688442211055275,0.0033083998132497072,50,92.01181347484932
SoA heuristic,400,300,0.0018796992481203006,0.00022069993428885937,100,137.08803469597464
MMG,400,300,0.0018796992481203006,0.012399600120261312,100,137.08803469597464
SoA heuristic,600,450,0.0012520868113522537,0.0003374998923391104,150,214.29350424894457
MMG,600,450,0.0012520868113522537,0.028227200033143163,150,214.29350424894457
SoA heuristic,1000,750,0.0007507507507507507,0.0005719999317079782,250,407.3886193921045
MMG,1000,750,0.0007507507507507507,0.07610359997488558,250,407.3886193921045
SoA heuristic,2000,1500,0.00037518759379689845,0.0013546999543905258,500,828.7149662034691
MMG,2000,1500,0.00037518759379689845,0.2973148000892252,500,828.7149662034691
SoA heuristic,4000,3000,0.00018754688672168043,0.002763299969956279,1000,1650.749637630997
MMG,4000,3000,0.00018754688672168043,1.1299865001346916,1000,1650.749637630997
SoA heuristic,8000,6000,9.376172021502688e-05,0.005189100047573447,2000,3296.4252466898474
MMG,8000,6000,9.376172021502688e-05,4.631668199785054,2000,3296.4252466898474
SoA heuristic,20,15,0.039473684210526314,3.220001235604286e-05,5,15.022099222140877
MMG,20,15,0.039473684210526314,0.00010110018774867058,5,15.022099222140877
SoA heuristic,40,30,0.019230769230769232,3.329990431666374e-05,10,9.970899232428163
MMG,40,30,0.019230769230769232,0.00022099982015788555,10,9.970899232428163
SoA heuristic,100,75,0.007575757575757576,6.24998938292265e-05,25,36.0229116805045
MMG,100,75,0.007575757575757576,0.0009624999947845936,25,36.0229116805045
SoA heuristic,200,150,0.0037688442211055275,0.00010639987885951996,50,89.52335975466849
MMG,200,150,0.0037688442211055275,0.0031927998643368483,50,89.52335975466849
SoA heuristic,400,300,0.0018796992481203006,0.00020699994638562202,100,187.05526241886068
MMG,400,300,0.0018796992481203006,0.012171100126579404,100,187.05526241886068
SoA heuristic,600,450,0.0012520868113522537,0.0003106000367552042,150,255.0369015911247
MMG,600,450,0.0012520868113522537,0.027793999994173646,150,255.0369015911247
SoA heuristic,1000,750,0.0007507507507507507,0.000605700071901083,250,482.7309734053355
MMG,1000,750,0.0007507507507507507,0.07480970001779497,250,482.7309734053355
SoA heuristic,2000,1500,0.00037518759379689845,0.0011285999789834023,500,803.5442116127613
MMG,2000,1500,0.00037518759379689845,0.2978618999477476,500,803.5442116127613
SoA heuristic,4000,3000,0.00018754688672168043,0.0022733998484909534,1000,1501.0501107459029
MMG,4000,3000,0.00018754688672168043,1.205235700123012,1000,1501.0501107459029
SoA heuristic,8000,6000,9.376172021502688e-05,0.004889099858701229,2000,3200.9635975902147
MMG,8000,6000,9.376172021502688e-05,4.9222845998592675,2000,3200.9635975902147
SoA heuristic,20,15,0.039473684210526314,7.830001413822174e-05,5,3.324387042810419
MMG,20,15,0.039473684210526314,0.0003029999788850546,5,3.324387042810419
SoA heuristic,40,30,0.019230769230769232,9.159999899566174e-05,10,14.152958799724203
MMG,40,30,0.019230769230769232,0.0008020999375730753,10,14.152958799724203
SoA heuristic,100,75,0.007575757575757576,0.00018329988233745098,25,57.28639075505461
MMG,100,75,0.007575757575757576,0.002940000034868717,25,57.28639075505461
SoA heuristic,200,150,0.0037688442211055275,0.00022789998911321163,50,82.39019270294915
MMG,200,150,0.0037688442211055275,0.007862600032240152,50,82.39019270294915
SoA heuristic,400,300,0.0018796992481203006,0.0005799999926239252,100,176.44556629062203
MMG,400,300,0.0018796992481203006,0.014153699856251478,100,176.44556629062203
SoA heuristic,600,450,0.0012520868113522537,0.00027900002896785736,150,247.16068539620747
MMG,600,450,0.0012520868113522537,0.06945970002561808,150,247.16068539620747
SoA heuristic,1000,750,0.0007507507507507507,0.0013170999009162188,250,412.17933735527345
MMG,1000,750,0.0007507507507507507,0.15333819994702935,250,412.17933735527345
SoA heuristic,2000,1500,0.00037518759379689845,0.0010722000151872635,500,779.3014763416728
MMG,2000,1500,0.00037518759379689845,0.5436623999848962,500,779.3014763416728
SoA heuristic,4000,3000,0.00018754688672168043,0.0032375999726355076,1000,1638.7151420062962
MMG,4000,3000,0.00018754688672168043,1.8009848999790847,1000,1638.7151420062962
SoA heuristic,8000,6000,9.376172021502688e-05,0.06118810013867915,2000,3292.2397885535966
MMG,8000,6000,9.376172021502688e-05,6.047406200086698,2000,3292.2397885535966
SoA heuristic,20,15,0.039473684210526314,3.1299889087677e-05,5,5.440799903014845
MMG,20,15,0.039473684210526314,0.00010229996405541897,5,5.440799903014845
SoA heuristic,40,30,0.019230769230769232,3.419979475438595e-05,10,15.20560822622423
MMG,40,30,0.019230769230769232,0.00023980019614100456,10,15.20560822622423
SoA heuristic,100,75,0.007575757575757576,6.340001709759235e-05,25,37.7762845603766
MMG,100,75,0.007575757575757576,0.0009882999584078789,25,37.7762845603766
SoA heuristic,200,150,0.0037688442211055275,0.00011099991388618946,50,69.59755967288936
MMG,200,150,0.0037688442211055275,0.003205199958756566,50,69.59755967288936
SoA heuristic,400,300,0.0018796992481203006,0.0002142998855561018,100,156.09647869806616
MMG,400,300,0.0018796992481203006,0.01352979987859726,100,156.09647869806616
SoA heuristic,600,450,0.0012520868113522537,0.0003201998770236969,150,270.7755260509388
MMG,600,450,0.0012520868113522537,0.02744069998152554,150,270.7755260509388
SoA heuristic,1000,750,0.0007507507507507507,0.0005993999075144529,250,375.78647352190467
MMG,1000,750,0.0007507507507507507,0.0754511000122875,250,375.78647352190467
SoA heuristic,2000,1500,0.00037518759379689845,0.0011684000492095947,500,850.3360904603474
MMG,2000,1500,0.00037518759379689845,0.2921381997875869,500,850.3360904603474
SoA heuristic,4000,3000,0.00018754688672168043,0.002604000037536025,1000,1519.1379120735414
MMG,4000,3000,0.00018754688672168043,1.2221184000372887,1000,1519.1379120735414
SoA heuristic,8000,6000,9.376172021502688e-05,0.0054419999942183495,2000,3070.3914815483135
MMG,8000,6000,9.376172021502688e-05,4.80404660012573,2000,3070.3914815483135
SoA heuristic,20,15,0.039473684210526314,7.269997149705887e-05,5,7.797360537775075
MMG,20,15,0.039473684210526314,0.0002975000534206629,5,7.797360537775075
SoA heuristic,40,30,0.019230769230769232,9.809993207454681e-05,10,8.963241349266356
MMG,40,30,0.019230769230769232,0.0007069001439958811,10,8.963241349266356
SoA heuristic,100,75,0.007575757575757576,0.0002872999757528305,25,30.85866931915208
MMG,100,75,0.007575757575757576,0.002881100168451667,25,30.85866931915208
SoA heuristic,200,150,0.0037688442211055275,0.00010389997623860836,50,83.48327925208825
MMG,200,150,0.0037688442211055275,0.009414399974048138,50,83.48327925208825
SoA heuristic,400,300,0.0018796992481203006,0.000632900046184659,100,150.64952025216732
MMG,400,300,0.0018796992481203006,0.02274699998088181,100,150.64952025216732
SoA heuristic,600,450,0.0012520868113522537,0.0008280000183731318,150,256.5057646215132
MMG,600,450,0.0012520868113522537,0.03199869999662042,150,256.5057646215132
SoA heuristic,1000,750,0.0007507507507507507,0.0012729000300168991,250,396.8153844139205
MMG,1000,750,0.0007507507507507507,0.09715539985336363,250,396.8153844139205
SoA heuristic,2000,1500,0.00037518759379689845,0.0012858000118285418,500,818.6273950912472
MMG,2000,1500,0.00037518759379689845,0.40193839999847114,500,818.6273950912472
SoA heuristic,4000,3000,0.00018754688672168043,0.0022895000874996185,1000,1585.536317914319
MMG,4000,3000,0.00018754688672168043,1.7641024000477046,1000,1585.536317914319
SoA heuristic,8000,6000,9.376172021502688e-05,0.01600580010563135,2000,3296.9384862675593
MMG,8000,6000,9.376172021502688e-05,6.747044400079176,2000,3296.9384862675593
SoA heuristic,20,15,0.039473684210526314,4.479987546801567e-05,5,6.114843074305155
MMG,20,15,0.039473684210526314,0.00013580010272562504,5,6.114843074305155
SoA heuristic,40,30,0.019230769230769232,4.910002462565899e-05,10,21.61680821822462
MMG,40,30,0.019230769230769232,0.00023459992371499538,10,21.61680821822462
SoA heuristic,100,75,0.007575757575757576,6.200000643730164e-05,25,56.77036289191068
MMG,100,75,0.007575757575757576,0.0009792998898774385,25,56.77036289191068
SoA heuristic,200,150,0.0037688442211055275,0.00013340008445084095,50,72.746492489254
MMG,200,150,0.0037688442211055275,0.0033235999289900064,50,72.746492489254
SoA heuristic,400,300,0.0018796992481203006,0.0002590999938547611,100,153.0178137555336
MMG,400,300,0.0018796992481203006,0.012242899974808097,100,153.0178137555336
SoA heuristic,600,450,0.0012520868113522537,0.00029170000925660133,150,247.5408099458359
MMG,600,450,0.0012520868113522537,0.03507959982380271,150,247.5408099458359
SoA heuristic,1000,750,0.0007507507507507507,0.0018017999827861786,250,389.10678891296084
MMG,1000,750,0.0007507507507507507,0.1022369998972863,250,389.10678891296084
SoA heuristic,2000,1500,0.00037518759379689845,0.0013228999450802803,500,787.5011564072846
MMG,2000,1500,0.00037518759379689845,0.38382610003463924,500,787.5011564072846
SoA heuristic,4000,3000,0.00018754688672168043,0.002171700121834874,1000,1661.8880358345104
MMG,4000,3000,0.00018754688672168043,1.3518568000290543,1000,1661.8880358345104
SoA heuristic,8000,6000,9.376172021502688e-05,0.05202529998496175,2000,3422.6066321687786
MMG,8000,6000,9.376172021502688e-05,6.13848190009594,2000,3422.6066321687786
SoA heuristic,20,15,0.039473684210526314,3.0100112780928612e-05,5,9.273555233676461
MMG,20,15,0.039473684210526314,9.230012074112892e-05,5,9.273555233676461
SoA heuristic,40,30,0.019230769230769232,3.2400013878941536e-05,10,21.426171760715704
MMG,40,30,0.019230769230769232,0.00020819995552301407,10,21.426171760715704
SoA heuristic,100,75,0.007575757575757576,5.719996988773346e-05,25,40.65745558181682
MMG,100,75,0.007575757575757576,0.0009006999898701906,25,40.65745558181682
SoA heuristic,200,150,0.0037688442211055275,0.00010159984230995178,50,76.99899498510143
MMG,200,150,0.0037688442211055275,0.003017100039869547,50,76.99899498510143
SoA heuristic,400,300,0.0018796992481203006,0.00018809991888701916,100,159.76566594601263
MMG,400,300,0.0018796992481203006,0.018484900007024407,100,159.76566594601263
SoA heuristic,600,450,0.0012520868113522537,0.0003869999200105667,150,274.5731993176819
MMG,600,450,0.0012520868113522537,0.040362600004300475,150,274.5731993176819
SoA heuristic,1000,750,0.0007507507507507507,0.0005362001247704029,250,404.1743283301635
MMG,1000,750,0.0007507507507507507,0.10619810014031827,250,404.1743283301635
SoA heuristic,2000,1500,0.00037518759379689845,0.0010677999816834927,500,837.4477537626738
MMG,2000,1500,0.00037518759379689845,0.4316767000127584,500,837.4477537626738
SoA heuristic,4000,3000,0.00018754688672168043,0.002047999994829297,1000,1736.921004113891
MMG,4000,3000,0.00018754688672168043,1.7548882002010942,1000,1736.921004113891
SoA heuristic,8000,6000,9.376172021502688e-05,0.008597899926826358,2000,3307.561151950188
MMG,8000,6000,9.376172021502688e-05,7.947944300016388,2000,3307.561151950188
SoA heuristic,20,15,0.039473684210526314,8.420017547905445e-05,5,4.096197125148971
MMG,20,15,0.039473684210526314,0.0003122000489383936,5,4.096197125148971
SoA heuristic,40,30,0.019230769230769232,0.00010309997014701366,10,25.99967140975805
MMG,40,30,0.019230769230769232,0.0007100999355316162,10,25.99967140975805
SoA heuristic,100,75,0.007575757575757576,0.00013269996270537376,25,36.67267215042189
MMG,100,75,0.007575757575757576,0.002122900215908885,25,36.67267215042189
SoA heuristic,200,150,0.0037688442211055275,0.0001898000482469797,50,71.43640364614429
MMG,200,150,0.0037688442211055275,0.0037253000773489475,50,71.43640364614429
SoA heuristic,400,300,0.0018796992481203006,0.00019329995848238468,100,161.59074323682782
MMG,400,300,0.0018796992481203006,0.014659299980849028,100,161.59074323682782
SoA heuristic,600,450,0.0012520868113522537,0.0008892999030649662,150,224.14806491155034
MMG,600,450,0.0012520868113522537,0.05531570012681186,150,224.14806491155034
SoA heuristic,1000,750,0.0007507507507507507,0.0009541998151689768,250,404.1603361917368
MMG,1000,750,0.0007507507507507507,0.09803869994357228,250,404.1603361917368
SoA heuristic,2000,1500,0.00037518759379689845,0.002329499926418066,500,846.2655434283054
MMG,2000,1500,0.00037518759379689845,0.5264022999908775,500,846.2655434283054
SoA heuristic,4000,3000,0.00018754688672168043,0.006677600089460611,1000,1855.7593505936613
MMG,4000,3000,0.00018754688672168043,2.067714999895543,1000,1855.7593505936613
SoA heuristic,8000,6000,9.376172021502688e-05,0.008398399921134114,2000,3375.6098416493933
MMG,8000,6000,9.376172021502688e-05,7.820332499919459,2000,3375.6098416493933
SoA heuristic,20,15,0.039473684210526314,6.780005060136318e-05,5,5.899662069659893
MMG,20,15,0.039473684210526314,0.00027980003505945206,5,5.899662069659893
SoA heuristic,40,30,0.019230769230769232,3.329990431666374e-05,10,10.937937364068071
MMG,40,30,0.019230769230769232,0.00023169978521764278,10,10.937937364068071
SoA heuristic,100,75,0.007575757575757576,5.479995161294937e-05,25,42.890665288869506
MMG,100,75,0.007575757575757576,0.0008789000567048788,25,42.890665288869506
SoA heuristic,200,150,0.0037688442211055275,0.00010350020602345467,50,94.81590563487728
MMG,200,150,0.0037688442211055275,0.0030257999897003174,50,94.81590563487728
SoA heuristic,400,300,0.0018796992481203006,0.00019129994325339794,100,138.8822193364525
MMG,400,300,0.0018796992481203006,0.012616999913007021,100,138.8822193364525
SoA heuristic,600,450,0.0012520868113522537,0.0002842999529093504,150,258.9475182011204
MMG,600,450,0.0012520868113522537,0.03645400004461408,150,258.9475182011204
SoA heuristic,1000,750,0.0007507507507507507,0.0005153999663889408,250,458.69763131734976
MMG,1000,750,0.0007507507507507507,0.1195985998492688,250,458.69763131734976
SoA heuristic,2000,1500,0.00037518759379689845,0.0012507999781519175,500,817.0989806590849
MMG,2000,1500,0.00037518759379689845,0.4753316000569612,500,817.0989806590849
SoA heuristic,4000,3000,0.00018754688672168043,0.005479700164869428,1000,1597.1165151933567
MMG,4000,3000,0.00018754688672168043,1.8961640000343323,1000,1597.1165151933567
SoA heuristic,8000,6000,9.376172021502688e-05,0.004337199963629246,2000,3382.170231901576
MMG,8000,6000,9.376172021502688e-05,7.271331099793315,2000,3382.170231901576
SoA heuristic,20,15,0.039473684210526314,4.759989678859711e-05,5,3.0523559998234147
MMG,20,15,0.039473684210526314,0.0001596000511199236,5,3.0523559998234147
SoA heuristic,40,30,0.019230769230769232,5.13000413775444e-05,10,30.65823763232519
MMG,40,30,0.019230769230769232,0.00035610003396868706,10,30.65823763232519
SoA heuristic,100,75,0.007575757575757576,5.9999991208314896e-05,25,49.800257356161524
MMG,100,75,0.007575757575757576,0.0009592000860720873,25,49.800257356161524
SoA heuristic,200,150,0.0037688442211055275,0.00031969998963177204,50,89.88684988674495
MMG,200,150,0.0037688442211055275,0.009565899847075343,50,89.88684988674495
SoA heuristic,400,300,0.0018796992481203006,0.0005801001098006964,100,153.67207632314975
MMG,400,300,0.0018796992481203006,0.024744599824771285,100,153.67207632314975
SoA heuristic,600,450,0.0012520868113522537,0.0008674000855535269,150,260.7881733998774
MMG,600,450,0.0012520868113522537,0.05857710004784167,150,260.7881733998774
SoA heuristic,1000,750,0.0007507507507507507,0.0005163999740034342,250,379.63913964085395
MMG,1000,750,0.0007507507507507507,0.11556609999388456,250,379.63913964085395
SoA heuristic,2000,1500,0.00037518759379689845,0.0013226999435573816,500,792.0381788114095
MMG,2000,1500,0.00037518759379689845,0.4994440001901239,500,792.0381788114095
SoA heuristic,4000,3000,0.00018754688672168043,0.006172900088131428,1000,1650.110566568824
MMG,4000,3000,0.00018754688672168043,1.9827904999256134,1000,1650.110566568824
SoA heuristic,8000,6000,9.376172021502688e-05,0.009168999968096614,2000,3357.8845678078783
MMG,8000,6000,9.376172021502688e-05,6.759515899932012,2000,3357.8845678078783
SoA heuristic,20,15,0.039473684210526314,3.2400013878941536e-05,5,4.700051395241626
MMG,20,15,0.039473684210526314,9.949994273483753e-05,5,4.700051395241626
SoA heuristic,40,30,0.019230769230769232,3.200001083314419e-05,10,10.917455626067142
MMG,40,30,0.019230769230769232,0.00021680002100765705,10,10.917455626067142
