name,nodes,edges,density,time,result_set,result_w
SoA heuristic,8000,6000,9.376172021502688e-05,0.006188699975609779,2000,1990060.187504875
MMG,8000,6000,9.376172021502688e-05,6.787098900182173,2000,1990060.187504875
SoA heuristic,20,15,0.039473684210526314,2.719997428357601e-05,5,11.143116253216185
MMG,20,15,0.039473684210526314,0.00012739980593323708,5,11.143116253216185
SoA heuristic,40,30,0.019230769230769232,2.8799986466765404e-05,10,49.450561203355136
MMG,40,30,0.019230769230769232,0.00021869991905987263,10,49.450561203355136
SoA heuristic,100,75,0.007575757575757576,5.339994095265865e-05,25,332.6357524283075
MMG,100,75,0.007575757575757576,0.0009008001070469618,25,332.6357524283075
SoA heuristic,200,150,0.0037688442211055275,0.00010050018317997456,50,1288.491572032457
MMG,200,150,0.0037688442211055275,0.0032579998951405287,50,1288.491572032457
SoA heuristic,400,300,0.0018796992481203006,0.00018079997971653938,100,5248.219545095271
MMG,400,300,0.0018796992481203006,0.012149899965152144,100,5248.219545095271
SoA heuristic,600,450,0.0012520868113522537,0.0005089999176561832,150,11862.853663127988
MMG,600,450,0.0012520868113522537,0.03721949993632734,150,11862.853663127988
SoA heuristic,1000,750,0.0007507507507507507,0.0011831000447273254,250,31767.237031159028
MMG,1000,750,0.0007507507507507507,0.08999289991334081,250,31767.237031159028
SoA heuristic,2000,1500,0.00037518759379689845,0.0010083999950438738,500,128169.91208090118
MMG,2000,1500,0.00037518759379689845,0.45069169998168945,500,128169.91208090118
SoA heuristic,4000,3000,0.00018754688672168043,0.0047647999599576,1000,502656.8608205762
MMG,4000,3000,0.00018754688672168043,1.7865895999129862,1000,502656.8608205762
SoA heuristic,8000,6000,9.376172021502688e-05,0.005219100043177605,2000,2005249.6950332162
MMG,8000,6000,9.376172021502688e-05,5.23253979999572,2000,2005249.6950332162
SoA heuristic,20,15,0.039473684210526314,2.1600164473056793e-05,5,10.549401080581017
MMG,20,15,0.039473684210526314,9.700004011392593e-05,5,10.549401080581017
SoA heuristic,40,30,0.019230769230769232,3.0300114303827286e-05,10,59.98193642500816
MMG,40,30,0.019230769230769232,0.000228899996727705,10,59.98193642500816
SoA heuristic,100,75,0.007575757575757576,5.570007488131523e-05,25,300.1523392402487
MMG,100,75,0.007575757575757576,0.0009175001177936792,25,300.1523392402487
SoA heuristic,200,150,0.0037688442211055275,0.00010390020906925201,50,1352.5920586372476
MMG,200,150,0.0037688442211055275,0.003280199831351638,50,1352.5920586372476
SoA heuristic,400,300,0.0018796992481203006,0.0001962999813258648,100,5137.218728178771
MMG,400,300,0.0018796992481203006,0.012502999976277351,100,5137.218728178771
SoA heuristic,600,450,0.0012520868113522537,0.0003123998176306486,150,10540.979963488666
MMG,600,450,0.0012520868113522537,0.027483500074595213,150,10540.979963488666
SoA heuristic,1000,750,0.0007507507507507507,0.0004633998032659292,250,31114.982921443938
MMG,1000,750,0.0007507507507507507,0.06855789991095662,250,31114.982921443938
SoA heuristic,2000,1500,0.00037518759379689845,0.0012598000466823578,500,130815.16486922749
MMG,2000,1500,0.00037518759379689845,0.29235500004142523,500,130815.16486922749
SoA heuristic,4000,3000,0.00018754688672168043,0.002096799900755286,1000,493299.34091936133
MMG,4000,3000,0.00018754688672168043,1.1861697998829186,1000,493299.34091936133
SoA heuristic,8000,6000,9.376172021502688e-05,0.004909600131213665,2000,1996968.4477139895
MMG,8000,6000,9.376172021502688e-05,4.731774599989876,2000,1996968.4477139895
SoA heuristic,20,15,0.039473684210526314,2.2999942302703857e-05,5,16.08089571243002
MMG,20,15,0.039473684210526314,0.00011139991693198681,5,16.08089571243002
SoA heuristic,40,30,0.019230769230769232,3.6999816074967384e-05,10,54.352189479216364
MMG,40,30,0.019230769230769232,0.00024319998919963837,10,54.352189479216364
SoA heuristic,100,75,0.007575757575757576,6.069988012313843e-05,25,337.2745613091466
MMG,100,75,0.007575757575757576,0.0009938001167029142,25,337.2745613091466
SoA heuristic,200,150,0.0037688442211055275,0.00010239984840154648,50,1117.3000284629054
MMG,200,150,0.0037688442211055275,0.003202199935913086,50,1117.3000284629054
SoA heuristic,400,300,0.0018796992481203006,0.00019890000112354755,100,5073.217734903476
MMG,400,300,0.0018796992481203006,0.01267779991030693,100,5073.217734903476
SoA heuristic,600,450,0.0012520868113522537,0.000291300006210804,150,11895.497043795955
MMG,600,450,0.0012520868113522537,0.02788379997946322,150,11895.497043795955
SoA heuristic,1000,750,0.0007507507507507507,0.00046469992958009243,250,31473.76456429053
MMG,1000,750,0.0007507507507507507,0.06962150009348989,250,31473.76456429053
SoA heuristic,2000,1500,0.00037518759379689845,0.0011187000200152397,500,127225.4090612604
MMG,2000,1500,0.00037518759379689845,0.2970825000666082,500,127225.4090612604
SoA heuristic,4000,3000,0.00018754688672168043,0.0021837998647242785,1000,501153.1964007749
MMG,4000,3000,0.00018754688672168043,1.1946117000188679,1000,501153.1964007749
SoA heuristic,8000,6000,9.376172021502688e-05,0.005292299902066588,2000,1969994.608944341
MMG,8000,6000,9.376172021502688e-05,4.717813800089061,2000,1969994.608944341
SoA heuristic,20,15,0.039473684210526314,2.069980837404728e-05,5,12.143027171319027
MMG,20,15,0.039473684210526314,0.00010890001431107521,5,12.143027171319027
SoA heuristic,40,30,0.019230769230769232,3.4999800845980644e-05,10,44.17487924682411
MMG,40,30,0.019230769230769232,0.0002297000028192997,10,44.17487924682411
SoA heuristic,100,75,0.007575757575757576,5.970010533928871e-05,25,349.7427367800699
MMG,100,75,0.007575757575757576,0.0010107001289725304,25,349.7427367800699
SoA heuristic,200,150,0.0037688442211055275,9.80000477284193e-05,50,1302.9581273855176
MMG,200,150,0.0037688442211055275,0.003128299955278635,50,1302.9581273855176
SoA heuristic,400,300,0.0018796992481203006,0.00019900011830031872,100,4978.894210040455
MMG,400,300,0.0018796992481203006,0.01258299988694489,100,4978.894210040455
SoA heuristic,600,450,0.0012520868113522537,0.0002919000107795,150,10697.428591652104
MMG,600,450,0.0012520868113522537,0.027850299840793014,150,10697.428591652104
SoA heuristic,1000,750,0.0007507507507507507,0.0005209001246839762,250,30891.034667365388
MMG,1000,750,0.0007507507507507507,0.07545619993470609,250,30891.034667365388
SoA heuristic,2000,1500,0.00037518759379689845,0.001186099834740162,500,127889.40805423912
MMG,2000,1500,0.00037518759379689845,0.28128699981607497,500,127889.40805423912
SoA heuristic,4000,3000,0.00018754688672168043,0.0019857999868690968,1000,493868.93361998943
MMG,4000,3000,0.00018754688672168043,1.1900973001029342,1000,493868.93361998943
SoA heuristic,8000,6000,9.376172021502688e-05,0.00437550013884902,2000,2040776.0462744613
MMG,8000,6000,9.376172021502688e-05,4.834117500111461,2000,2040776.0462744613
SoA heuristic,20,15,0.039473684210526314,2.1399930119514465e-05,5,12.63049295283037
MMG,20,15,0.039473684210526314,9.20998863875866e-05,5,12.63049295283037
SoA heuristic,40,30,0.019230769230769232,3.0099879950284958e-05,10,37.35484536732785
MMG,40,30,0.019230769230769232,0.0002342001534998417,10,37.35484536732785
SoA heuristic,100,75,0.007575757575757576,5.67000824958086e-05,25,319.5614656419208
MMG,100,75,0.007575757575757576,0.0009704998228698969,25,319.5614656419208
SoA heuristic,200,150,0.0037688442211055275,0.0001146998256444931,50,1058.519198415534
MMG,200,150,0.0037688442211055275,0.003270599991083145,50,1058.519198415534
SoA heuristic,400,300,0.0018796992481203006,0.00018440000712871552,100,5006.921734355192
MMG,400,300,0.0018796992481203006,0.011565200053155422,100,5006.921734355192
SoA heuristic,600,450,0.0012520868113522537,0.0003035999834537506,150,12160.351701823765
MMG,600,450,0.0012520868113522537,0.027647200040519238,150,12160.351701823765
SoA heuristic,1000,750,0.0007507507507507507,0.0005195001140236855,250,31897.677120553744
MMG,1000,750,0.0007507507507507507,0.07591549982316792,250,31897.677120553744
SoA heuristic,2000,1500,0.00037518759379689845,0.0010593000333756208,500,127894.17554865764
MMG,2000,1500,0.00037518759379689845,0.29514780011959374,500,127894.17554865764
SoA heuristic,4000,3000,0.00018754688672168043,0.002523600123822689,1000,504595.4648634252
MMG,4000,3000,0.00018754688672168043,1.2020491000730544,1000,504595.4648634252
SoA heuristic,8000,6000,9.376172021502688e-05,0.005023099947720766,2000,1975535.547824513
MMG,8000,6000,9.376172021502688e-05,4.649230800103396,2000,1975535.547824513
SoA heuristic,20,15,0.039473684210526314,2.150004729628563e-05,5,14.008281940953971
MMG,20,15,0.039473684210526314,9.220000356435776e-05,5,14.008281940953971
SoA heuristic,40,30,0.019230769230769232,3.20998951792717e-05,10,41.84166195190163
MMG,40,30,0.019230769230769232,0.0002389999572187662,10,41.84166195190163
SoA heuristic,100,75,0.007575757575757576,6.070011295378208e-05,25,306.245853327172
MMG,100,75,0.007575757575757576,0.0009651998989284039,25,306.245853327172
SoA heuristic,200,150,0.0037688442211055275,0.00010539987124502659,50,1320.40310985964
MMG,200,150,0.0037688442211055275,0.003402099944651127,50,1320.40310985964
SoA heuristic,400,300,0.0018796992481203006,0.00018640002235770226,100,5212.733429117356
MMG,400,300,0.0018796992481203006,0.011935400078073144,100,5212.733429117356
SoA heuristic,600,450,0.0012520868113522537,0.00030319998040795326,150,11191.945427265635
MMG,600,450,0.0012520868113522537,0.02795480005443096,150,11191.945427265635
SoA heuristic,1000,750,0.0007507507507507507,0.0004992999602109194,250,31448.11185868851
MMG,1000,750,0.0007507507507507507,0.07523099984973669,250,31448.11185868851
SoA heuristic,2000,1500,0.00037518759379689845,0.0011648000217974186,500,122888.85110936077
MMG,2000,1500,0.00037518759379689845,0.2979176000226289,500,122888.85110936077
SoA heuristic,4000,3000,0.00018754688672168043,0.002844699891284108,1000,500725.9860771882
MMG,4000,3000,0.00018754688672168043,1.2201668000780046,1000,500725.9860771882
SoA heuristic,8000,6000,9.376172021502688e-05,0.004904499975964427,2000,2012281.1202485464
MMG,8000,6000,9.376172021502688e-05,5.988815800053999,2000,2012281.1202485464
SoA heuristic,20,15,0.039473684210526314,2.0799925550818443e-05,5,16.475875779697773
MMG,20,15,0.039473684210526314,9.620003402233124e-05,5,16.475875779697773
SoA heuristic,40,30,0.019230769230769232,8.690007962286472e-05,10,62.972769075560194
MMG,40,30,0.019230769230769232,0.0006510999519377947,10,62.972769075560194
SoA heuristic,100,75,0.007575757575757576,5.550007335841656e-05,25,347.6425547490137
MMG,100,75,0.007575757575757576,0.001428700052201748,25,347.6425547490137
SoA heuristic,200,150,0.0037688442211055275,9.569991379976273e-05,50,1234.3098991719403
MMG,200,150,0.0037688442211055275,0.005587099818512797,50,1234.3098991719403
SoA heuristic,400,300,0.0018796992481203006,0.00018989993259310722,100,5123.269104632352
MMG,400,300,0.0018796992481203006,0.014253900153562427,100,5123.269104632352
SoA heuristic,600,450,0.0012520868113522537,0.0003105001524090767,150,10547.384824685465
MMG,600,450,0.0012520868113522537,0.02498750016093254,150,10547.384824685465
SoA heuristic,1000,750,0.0007507507507507507,0.0006850000936537981,250,30759.324247369812
MMG,1000,750,0.0007507507507507507,0.1233063000254333,250,30759.324247369812
SoA heuristic,2000,1500,0.00037518759379689845,0.0013381000608205795,500,128140.00484731518
MMG,2000,1500,0.00037518759379689845,0.34189540008082986,500,128140.00484731518
SoA heuristic,4000,3000,0.00018754688672168043,0.004432099871337414,1000,493334.66331650654
MMG,4000,3000,0.00018754688672168043,1.657019400037825,1000,493334.66331650654
SoA heuristic,8000,6000,9.376172021502688e-05,0.004291800083592534,2000,1985608.4375904805
MMG,8000,6000,9.376172021502688e-05,6.19601900014095,2000,1985608.4375904805
SoA heuristic,20,15,0.039473684210526314,5.7999975979328156e-05,5,13.182970564371988
MMG,20,15,0.039473684210526314,0.00027670012786984444,5,13.182970564371988
SoA heuristic,40,30,0.019230769230769232,3.1300121918320656e-05,10,53.80081709831926
MMG,40,30,0.019230769230769232,0.00022489996626973152,10,53.80081709831926
SoA heuristic,100,75,0.007575757575757576,5.2999937906861305e-05,25,363.4154134191032
MMG,100,75,0.007575757575757576,0.0008988999761641026,25,363.4154134191032
SoA heuristic,200,150,0.0037688442211055275,0.0002896999940276146,50,1163.1150336723815
MMG,200,150,0.0037688442211055275,0.007372699910774827,50,1163.1150336723815
SoA heuristic,400,300,0.0018796992481203006,0.00019610021263360977,100,4954.897116985082
MMG,400,300,0.0018796992481203006,0.012071399949491024,100,4954.897116985082
SoA heuristic,600,450,0.0012520868113522537,0.00027849990874528885,150,11893.005604479618
MMG,600,450,0.0012520868113522537,0.029605200048536062,150,11893.005604479618
SoA heuristic,1000,750,0.0007507507507507507,0.0004475000314414501,250,31072.660816509477
MMG,1000,750,0.0007507507507507507,0.10213000001385808,250,31072.660816509477
SoA heuristic,2000,1500,0.00037518759379689845,0.001000699819996953,500,118758.26770145504
MMG,2000,1500,0.00037518759379689845,0.46763899992220104,500,118758.26770145504
SoA heuristic,4000,3000,0.00018754688672168043,0.0062818999867886305,1000,506911.51186470845
MMG,4000,3000,0.00018754688672168043,1.4280881001614034,1000,506911.51186470845
SoA heuristic,8000,6000,9.376172021502688e-05,0.004244999960064888,2000,1981280.3065274032
MMG,8000,6000,9.376172021502688e-05,6.862037000013515,2000,1981280.3065274032
SoA heuristic,20,15,0.039473684210526314,1.9300030544400215e-05,5,14.773965514618022
MMG,20,15,0.039473684210526314,9.360001422464848e-05,5,14.773965514618022
SoA heuristic,40,30,0.019230769230769232,3.060000017285347e-05,10,57.41966666360764
MMG,40,30,0.019230769230769232,0.00023310002870857716,10,57.41966666360764
SoA heuristic,100,75,0.007575757575757576,5.50001859664917e-05,25,258.9717435881505
MMG,100,75,0.007575757575757576,0.0009127000812441111,25,258.9717435881505
SoA heuristic,200,150,0.0037688442211055275,0.00011520017869770527,50,1257.2816959014237
MMG,200,150,0.0037688442211055275,0.0033454999793320894,50,1257.2816959014237
SoA heuristic,400,300,0.0018796992481203006,0.0002025999128818512,100,4739.371924197519
MMG,400,300,0.0018796992481203006,0.012562999967485666,100,4739.371924197519
SoA heuristic,600,450,0.0012520868113522537,0.0002832000609487295,150,11479.014571713977
MMG,600,450,0.0012520868113522537,0.033830400090664625,150,11479.014571713977
SoA heuristic,1000,750,0.0007507507507507507,0.0005181999877095222,250,29701.703913170593
MMG,1000,750,0.0007507507507507507,0.09192160004749894,250,29701.703913170593
SoA heuristic,2000,1500,0.00037518759379689845,0.0012558000162243843,500,126135.18904598546
MMG,2000,1500,0.00037518759379689845,0.489755499875173,500,126135.18904598546
SoA heuristic,4000,3000,0.00018754688672168043,0.005630899919196963,1000,497877.1342724803
MMG,4000,3000,0.00018754688672168043,1.773037400096655,1000,497877.1342724803
SoA heuristic,8000,6000,9.376172021502688e-05,0.012068399926647544,2000,2045377.1909714001
MMG,8000,6000,9.376172021502688e-05,6.832457900047302,2000,2045377.1909714001
SoA heuristic,20,15,0.039473684210526314,2.2600172087550163e-05,5,11.055562084932651
MMG,20,15,0.039473684210526314,0.0001026000827550888,5,11.055562084932651
SoA heuristic,40,30,0.019230769230769232,3.0100112780928612e-05,10,47.71878412791954
MMG,40,30,0.019230769230769232,0.0002335000317543745,10,47.71878412791954
SoA heuristic,100,75,0.007575757575757576,6.67001586407423e-05,25,306.90915260679674
MMG,100,75,0.007575757575757576,0.001002799952402711,25,306.90915260679674
SoA heuristic,200,150,0.0037688442211055275,0.00029150000773370266,50,1330.3389574799842
MMG,200,150,0.0037688442211055275,0.0073721997905522585,50,1330.3389574799842
SoA heuristic,400,300,0.0018796992481203006,0.00040220003575086594,100,5115.368078209464
MMG,400,300,0.0018796992481203006,0.026581999845802784,100,5115.368078209464
SoA heuristic,600,450,0.0012520868113522537,0.00032270001247525215,150,10509.481647392118
MMG,600,450,0.0012520868113522537,0.037376899970695376,150,10509.481647392118
SoA heuristic,1000,750,0.0007507507507507507,0.00048089982010424137,250,32744.33555736055
MMG,1000,750,0.0007507507507507507,0.11423509987071157,250,32744.33555736055
SoA heuristic,2000,1500,0.00037518759379689845,0.0012495999690145254,500,123610.02990687589
MMG,2000,1500,0.00037518759379689845,0.4273258000612259,500,123610.02990687589
SoA heuristic,4000,3000,0.00018754688672168043,0.0021008001640439034,1000,510299.3338361552
MMG,4000,3000,0.00018754688672168043,1.4218882001005113,1000,510299.3338361552
SoA heuristic,8000,6000,9.376172021502688e-05,0.004631600109860301,2000,2004696.02639973
MMG,8000,6000,9.376172021502688e-05,7.109160199994221,2000,2004696.02639973
SoA heuristic,20,15,0.039473684210526314,2.459995448589325e-05,5,10.847777143743755
MMG,20,15,0.039473684210526314,0.00011499994434416294,5,10.847777143743755
SoA heuristic,40,30,0.019230769230769232,2.8899870812892914e-05,10,38.49670411259212
MMG,40,30,0.019230769230769232,0.0002223001793026924,10,38.49670411259212
SoA heuristic,100,75,0.007575757575757576,5.470006726682186e-05,25,352.9920620877246
MMG,100,75,0.007575757575757576,0.000907599925994873,25,352.9920620877246
SoA heuristic,200,150,0.0037688442211055275,0.00010159984230995178,50,1214.945835399566
MMG,200,150,0.0037688442211055275,0.005651900079101324,50,1214.945835399566
SoA heuristic,400,300,0.0018796992481203006,0.0003796000964939594,100,5423.492031163865
MMG,400,300,0.0018796992481203006,0.013462499948218465,100,5423.492031163865
SoA heuristic,600,450,0.0012520868113522537,0.0002810999285429716,150,10852.854694082855
MMG,600,450,0.0012520868113522537,0.03017610008828342,150,10852.854694082855
SoA heuristic,1000,750,0.0007507507507507507,0.0011817000340670347,250,31013.019487857833
MMG,1000,750,0.0007507507507507507,0.10540200001560152,250,31013.019487857833
SoA heuristic,2000,1500,0.00037518759379689845,0.0017733999993652105,500,130315.7349545168
MMG,2000,1500,0.00037518759379689845,0.4243642999790609,500,130315.7349545168
SoA heuristic,4000,3000,0.00018754688672168043,0.00307259988039732,1000,503500.29404944857
MMG,4000,3000,0.00018754688672168043,1.7138647998217493,1000,503500.29404944857
SoA heuristic,8000,6000,9.376172021502688e-05,0.0040802001021802425,2000,1956428.923675452
MMG,8000,6000,9.376172021502688e-05,7.053121600067243,2000,1956428.923675452
SoA heuristic,20,15,0.039473684210526314,2.5900080800056458e-05,5,12.163607212484358
MMG,20,15,0.039473684210526314,0.00011819996871054173,5,12.163607212484358
SoA heuristic,40,30,0.019230769230769232,2.9100105166435242e-05,10,38.28636408695999
MMG,40,30,0.019230769230769232,0.0002234999556094408,10,38.28636408695999
SoA heuristic,100,75,0.007575757575757576,6.120000034570694e-05,25,330.8381949550979
MMG,100,75,0.007575757575757576,0.0009129000827670097,25,330.8381949550979
SoA heuristic,200,150,0.0037688442211055275,9.940005838871002e-05,50,1334.537309540832
MMG,200,150,0.0037688442211055275,0.0077420000452548265,50,1334.537309540832
SoA heuristic,400,300,0.0018796992481203006,0.0005298000760376453,100,4946.321897314024
MMG,400,300,0.0018796992481203006,0.02656810008920729,100,4946.321897314024
SoA heuristic,600,450,0.0012520868113522537,0.0008134001400321722,150,10748.405363686685
MMG,600,450,0.0012520868113522537,0.04762049997225404,150,10748.405363686685
SoA heuristic,1000,750,0.0007507507507507507,0.0007211000192910433,250,32850.03148435721
MMG,1000,750,0.0007507507507507507,0.07878169999457896,250,32850.03148435721
SoA heuristic,2000,1500,0.00037518759379689845,0.0030249999836087227,500,124098.77372781029
MMG,2000,1500,0.00037518759379689845,0.3906467000488192,500,124098.77372781029
SoA heuristic,4000,3000,0.00018754688672168043,0.0020009998697787523,1000,493501.2088016135
MMG,4000,3000,0.00018754688672168043,1.722188799874857,1000,493501.2088016135
SoA heuristic,8000,6000,9.376172021502688e-05,0.004846199881285429,2000,1990872.4261676471
MMG,8000,6000,9.376172021502688e-05,7.227644900092855,2000,1990872.4261676471
SoA heuristic,20,15,0.039473684210526314,7.189996540546417e-05,5,5.714611188323039
MMG,20,15,0.039473684210526314,0.0003591999411582947,5,5.714611188323039
SoA heuristic,40,30,0.019230769230769232,8.279993198812008e-05,10,63.198154475052206
MMG,40,30,0.019230769230769232,0.000565999886021018,10,63.198154475052206
SoA heuristic,100,75,0.007575757575757576,5.439994856715202e-05,25,311.3786482315901
MMG,100,75,0.007575757575757576,0.0009270000737160444,25,311.3786482315901
SoA heuristic,200,150,0.0037688442211055275,9.829993359744549e-05,50,1300.5668896768393
MMG,200,150,0.0037688442211055275,0.004604999907314777,50,1300.5668896768393
SoA heuristic,400,300,0.0018796992481203006,0.00018949992954730988,100,4671.611907517703
MMG,400,300,0.0018796992481203006,0.03159120003692806,100,4671.611907517703
SoA heuristic,600,450,0.0012520868113522537,0.000268799951300025,150,11386.719853759987
MMG,600,450,0.0012520868113522537,0.04332179995253682,150,11386.719853759987
SoA heuristic,1000,750,0.0007507507507507507,0.0014512999914586544,250,30257.49858901935
MMG,1000,750,0.0007507507507507507,0.15290199988521636,250,30257.49858901935
SoA heuristic,2000,1500,0.00037518759379689845,0.0023898000363260508,500,126775.13504905588
MMG,2000,1500,0.00037518759379689845,0.43815019982866943,500,126775.13504905588
SoA heuristic,4000,3000,0.00018754688672168043,0.002010500058531761,1000,488466.2937827996
MMG,4000,3000,0.00018754688672168043,1.7899979001376778,1000,488466.2937827996
SoA heuristic,8000,6000,9.376172021502688e-05,0.012898599961772561,2000,2011694.4834950722
MMG,8000,6000,9.376172021502688e-05,7.201618900056928,2000,2011694.4834950722
SoA heuristic,20,15,0.039473684210526314,2.0700041204690933e-05,5,11.821536487990945
MMG,20,15,0.039473684210526314,9.460002183914185e-05,5,11.821536487990945
SoA heuristic,40,30,0.019230769230769232,2.8900103643536568e-05,10,62.05095207381821
