name,nodes,edges,density,time,result_set,result_w
MMG,600,900,0.0025041736227045075,0.03225890011526644,58,3835.759851202091
SoA heuristic,1000,1500,0.0015015015015015015,0.0020979000255465508,110,11146.78542016939
MMG,1000,1500,0.0015015015015015015,0.053099500015378,105,11098.550818364894
SoA heuristic,2000,3000,0.0007503751875937969,0.0015147000085562468,221,49431.518988432996
MMG,2000,3000,0.0007503751875937969,0.1713796998374164,208,48658.42103177819
SoA heuristic,4000,6000,0.00037509377344336085,0.003571900073438883,405,178145.4759032705
MMG,4000,6000,0.00037509377344336085,0.711113000055775,381,178656.44726082767
SoA heuristic,8000,12000,0.00018752344043005377,0.007758200168609619,878,789197.2087608118
MMG,8000,12000,0.00018752344043005377,3.256927799899131,824,779542.6691313516
SoA heuristic,20,30,0.07894736842105263,3.600004129111767e-05,2,4.48264515766871
MMG,20,30,0.07894736842105263,6.180000491440296e-05,2,4.48264515766871
SoA heuristic,40,60,0.038461538461538464,3.779982216656208e-05,2,10.048577949378373
MMG,40,60,0.038461538461538464,8.110003545880318e-05,2,10.048577949378373
SoA heuristic,100,150,0.015151515151515152,7.640011608600616e-05,11,132.57585172641944
MMG,100,150,0.015151515151515152,0.0009824000298976898,10,144.75205913645186
SoA heuristic,200,300,0.007537688442211055,0.00029530003666877747,21,400.9458361967954
MMG,200,300,0.007537688442211055,0.003314899979159236,21,398.3059238934356
SoA heuristic,400,600,0.0037593984962406013,0.00027980003505945206,44,1986.598949125622
MMG,400,600,0.0037593984962406013,0.0055726999416947365,39,1835.850663173213
SoA heuristic,600,900,0.0025041736227045075,0.00039670011028647423,59,4036.644918267696
MMG,600,900,0.0025041736227045075,0.014744199812412262,57,4119.279898229286
SoA heuristic,1000,1500,0.0015015015015015015,0.0013611000031232834,100,11300.74551980189
MMG,1000,1500,0.0015015015015015015,0.0673944998998195,91,10650.33682313245
SoA heuristic,2000,3000,0.0007503751875937969,0.005444000009447336,211,45129.7325858235
MMG,2000,3000,0.0007503751875937969,0.17151349992491305,196,45473.68756668406
SoA heuristic,4000,6000,0.00037509377344336085,0.0035359999164938927,425,187323.7150683625
MMG,4000,6000,0.00037509377344336085,0.8183059999719262,394,184821.9985113731
SoA heuristic,8000,12000,0.00018752344043005377,0.007388700032606721,847,743369.6538466902
MMG,8000,12000,0.00018752344043005377,3.0656342001166195,792,744714.1076526605
SoA heuristic,20,30,0.07894736842105263,3.6800047382712364e-05,3,8.62172608936315
MMG,20,30,0.07894736842105263,7.469998672604561e-05,3,8.62172608936315
SoA heuristic,40,60,0.038461538461538464,3.969995304942131e-05,3,16.778470999441172
MMG,40,60,0.038461538461538464,0.00010580010712146759,3,16.778470999441172
SoA heuristic,100,150,0.015151515151515152,7.910002022981644e-05,11,143.42380609297857
MMG,100,150,0.015151515151515152,0.0005204000044614077,11,143.42380609297857
SoA heuristic,200,300,0.007537688442211055,0.0001449999399483204,19,359.958076053965
MMG,200,300,0.007537688442211055,0.001481400104239583,18,356.17579601246723
SoA heuristic,400,600,0.0037593984962406013,0.00026219990104436874,36,1503.31364019341
MMG,400,600,0.0037593984962406013,0.005230700131505728,36,1510.7664209819657
SoA heuristic,600,900,0.0025041736227045075,0.00040919985622167587,61,3936.4733081438644
MMG,600,900,0.0025041736227045075,0.012297699926421046,55,3858.0072872738347
SoA heuristic,1000,1500,0.0015015015015015015,0.0007517000194638968,111,12367.368432388774
MMG,1000,1500,0.0015015015015015015,0.06324299983680248,106,12179.422098426787
SoA heuristic,2000,3000,0.0007503751875937969,0.0023994999937713146,223,48090.897348950166
MMG,2000,3000,0.0007503751875937969,0.23279829998500645,202,47714.128418443666
SoA heuristic,4000,6000,0.00037509377344336085,0.003687300020828843,452,201400.83776125984
MMG,4000,6000,0.00037509377344336085,0.8385054999962449,410,197272.09667175674
SoA heuristic,8000,12000,0.00018752344043005377,0.01121849985793233,845,744884.4320957665
MMG,8000,12000,0.00018752344043005377,2.9866631999611855,796,739287.9912678213
SoA heuristic,20,30,0.07894736842105263,7.830001413822174e-05,2,5.718315886075796
MMG,20,30,0.07894736842105263,0.00017569982446730137,2,5.718315886075796
SoA heuristic,40,60,0.038461538461538464,4.019984044134617e-05,4,22.521142304031265
MMG,40,60,0.038461538461538464,0.00012700003571808338,4,22.521142304031265
SoA heuristic,100,150,0.015151515151515152,7.760012522339821e-05,12,126.44372499300789
MMG,100,150,0.015151515151515152,0.000520800007507205,11,123.4125223968147
SoA heuristic,200,300,0.007537688442211055,0.00014410004951059818,25,579.5945477980939
MMG,200,300,0.007537688442211055,0.0017138998955488205,22,553.9617790287228
SoA heuristic,400,600,0.0037593984962406013,0.0007627001032233238,40,1916.2764891496156
MMG,400,600,0.0037593984962406013,0.014635000145062804,39,1901.2813725586068
SoA heuristic,600,900,0.0025041736227045075,0.00039199995808303356,67,4300.947441675984
MMG,600,900,0.0025041736227045075,0.013281499966979027,60,4119.707601138869
SoA heuristic,1000,1500,0.0015015015015015015,0.0007247999310493469,108,12136.149153021883
MMG,1000,1500,0.0015015015015015015,0.05065529979765415,102,12018.49289722013
SoA heuristic,2000,3000,0.0007503751875937969,0.002279799897223711,212,46068.17273347989
MMG,2000,3000,0.0007503751875937969,0.17101419996470213,201,46288.93234431653
SoA heuristic,4000,6000,0.00037509377344336085,0.0038014999590814114,419,186536.49692436098
MMG,4000,6000,0.00037509377344336085,0.7399829998612404,390,182614.17853971623
SoA heuristic,8000,12000,0.00018752344043005377,0.009074399946257472,862,747496.1553835302
MMG,8000,12000,0.00018752344043005377,3.095034800004214,791,736769.758646066
SoA heuristic,20,30,0.07894736842105263,9.8399817943573e-05,3,8.649740661137727
MMG,20,30,0.07894736842105263,0.00020250002853572369,3,8.649740661137727
SoA heuristic,40,60,0.038461538461538464,8.570007048547268e-05,3,13.383084401128846
MMG,40,60,0.038461538461538464,0.00010549998842179775,3,13.383084401128846
SoA heuristic,100,150,0.015151515151515152,0.0002685000654309988,7,62.76580059381421
MMG,100,150,0.015151515151515152,0.0014277000445872545,7,62.76580059381421
SoA heuristic,200,300,0.007537688442211055,0.00014359992928802967,23,474.28083474674105
MMG,200,300,0.007537688442211055,0.0016042999923229218,20,457.49281085845877
SoA heuristic,400,600,0.0037593984962406013,0.0005361000075936317,43,1788.0758141351946
MMG,400,600,0.0037593984962406013,0.01568000018596649,39,1725.4924799751202
SoA heuristic,600,900,0.0025041736227045075,0.00039359997026622295,67,4291.488315699048
MMG,600,900,0.0025041736227045075,0.01499199983663857,59,4196.856024806492
SoA heuristic,1000,1500,0.0015015015015015015,0.0008767000399529934,102,11511.797291813546
MMG,1000,1500,0.0015015015015015015,0.03596289991401136,96,11352.978196431977
SoA heuristic,2000,3000,0.0007503751875937969,0.0033207000233232975,202,45115.585430626146
MMG,2000,3000,0.0007503751875937969,0.19502869993448257,193,44645.02186882702
SoA heuristic,4000,6000,0.00037509377344336085,0.004553099861368537,415,180086.24119379075
MMG,4000,6000,0.00037509377344336085,0.6758457999676466,377,177670.64264963017
SoA heuristic,8000,12000,0.00018752344043005377,0.006533000152558088,857,736818.5192531743
MMG,8000,12000,0.00018752344043005377,3.283092000056058,807,732910.3949323823
SoA heuristic,20,30,0.07894736842105263,7.449998520314693e-05,4,9.628734341230363
MMG,20,30,0.07894736842105263,0.00017539993859827518,3,7.827139217950446
SoA heuristic,40,60,0.038461538461538464,8.79999715834856e-05,4,19.38349057772292
MMG,40,60,0.038461538461538464,0.00013399985618889332,3,17.31174519136784
SoA heuristic,100,150,0.015151515151515152,0.00018729991279542446,9,84.66264474069402
MMG,100,150,0.015151515151515152,0.0008896999061107635,9,84.66264474069402
SoA heuristic,200,300,0.007537688442211055,0.00023910007439553738,20,432.41875489629297
MMG,200,300,0.007537688442211055,0.0024254999589174986,18,414.353016087014
SoA heuristic,400,600,0.0037593984962406013,0.0002617000136524439,42,2084.3155187912002
MMG,400,600,0.0037593984962406013,0.005639999872073531,40,1989.7105346959477
SoA heuristic,600,900,0.0025041736227045075,0.00042029982432723045,71,4593.5478520656625
MMG,600,900,0.0025041736227045075,0.02165830018930137,67,4645.96140689035
SoA heuristic,1000,1500,0.0015015015015015015,0.0007207000162452459,118,12866.730814186183
MMG,1000,1500,0.0015015015015015015,0.08424960006959736,108,12315.239832346151
SoA heuristic,2000,3000,0.0007503751875937969,0.0023586999159306288,216,45480.0922946105
MMG,2000,3000,0.0007503751875937969,0.17334589990787208,200,45180.25354016777
SoA heuristic,4000,6000,0.00037509377344336085,0.003115300089120865,414,186946.46586903077
MMG,4000,6000,0.00037509377344336085,0.6791012999601662,385,183577.25371728948
SoA heuristic,8000,12000,0.00018752344043005377,0.014134799828752875,875,763357.0389871815
MMG,8000,12000,0.00018752344043005377,3.0014783998485655,804,746886.3220671526
SoA heuristic,20,30,0.07894736842105263,7.760012522339821e-05,2,4.1102703717559965
MMG,20,30,0.07894736842105263,0.00017030001617968082,2,4.1102703717559965
SoA heuristic,40,60,0.038461538461538464,0.0001050001010298729,3,17.117087108233864
MMG,40,60,0.038461538461538464,0.000291300006210804,3,17.117087108233864
SoA heuristic,100,150,0.015151515151515152,0.00019610021263360977,12,147.69854953030907
MMG,100,150,0.015151515151515152,0.0013746998738497496,11,138.33298378074022
SoA heuristic,200,300,0.007537688442211055,0.00025279982946813107,25,500.82785485682416
MMG,200,300,0.007537688442211055,0.0037283001001924276,22,462.11503810889565
SoA heuristic,400,600,0.0037593984962406013,0.0002666998188942671,43,1564.0723305130114
MMG,400,600,0.0037593984962406013,0.005810000002384186,40,1553.003059420211
SoA heuristic,600,900,0.0025041736227045075,0.00038819992914795876,59,4163.090878728619
MMG,600,900,0.0025041736227045075,0.012277700006961823,59,4351.4276383538145
SoA heuristic,1000,1500,0.0015015015015015015,0.0007142999675124884,111,11979.495089681652
MMG,1000,1500,0.0015015015015015015,0.058028100058436394,100,11830.190448795196
SoA heuristic,2000,3000,0.0007503751875937969,0.00179460016079247,216,48515.25298311932
MMG,2000,3000,0.0007503751875937969,0.20718859997577965,204,48476.38090183184
SoA heuristic,4000,6000,0.00037509377344336085,0.009153200080618262,443,198070.65571175423
MMG,4000,6000,0.00037509377344336085,0.7543287000153214,413,196890.84224585147
SoA heuristic,8000,12000,0.00018752344043005377,0.007166900206357241,882,786751.9771038272
MMG,8000,12000,0.00018752344043005377,3.0866390001028776,795,765026.8265969708
SoA heuristic,20,30,0.07894736842105263,3.660004585981369e-05,3,6.479043925715129
MMG,20,30,0.07894736842105263,7.569999434053898e-05,3,6.479043925715129
SoA heuristic,40,60,0.038461538461538464,4.329998046159744e-05,5,23.283687527592697
MMG,40,60,0.038461538461538464,0.00015709991566836834,5,23.283687527592697
SoA heuristic,100,150,0.015151515151515152,0.00011530006304383278,9,102.6560289773333
MMG,100,150,0.015151515151515152,0.0007615999784320593,9,102.6560289773333
SoA heuristic,200,300,0.007537688442211055,0.00021219998598098755,25,577.861811786907
MMG,200,300,0.007537688442211055,0.0018406000453978777,23,590.4210790695192
SoA heuristic,400,600,0.0037593984962406013,0.0002687000669538975,44,2098.9361536251245
MMG,400,600,0.0037593984962406013,0.005856000119820237,41,2135.6564246287
SoA heuristic,600,900,0.0025041736227045075,0.00039900001138448715,65,4459.908548976468
MMG,600,900,0.0025041736227045075,0.013600199948996305,62,4367.635389520809
SoA heuristic,1000,1500,0.0015015015015015015,0.0019171999301761389,112,13010.8427719184
MMG,1000,1500,0.0015015015015015015,0.06916660000570118,110,13175.150260461422
SoA heuristic,2000,3000,0.0007503751875937969,0.00229929992929101,230,51449.061849601494
MMG,2000,3000,0.0007503751875937969,0.2062534000724554,218,51536.80700696114
SoA heuristic,4000,6000,0.00037509377344336085,0.00317830010317266,427,187125.92198660987
MMG,4000,6000,0.00037509377344336085,0.7713808999396861,393,183290.6538386213
SoA heuristic,8000,12000,0.00018752344043005377,0.016945100156590343,858,734706.9768321792
MMG,8000,12000,0.00018752344043005377,3.0380106999073178,789,727758.2141790873
SoA heuristic,20,30,0.07894736842105263,3.369990736246109e-05,2,4.385117784517541
MMG,20,30,0.07894736842105263,6.050011143088341e-05,2,4.385117784517541
SoA heuristic,40,60,0.038461538461538464,5.569984205067158e-05,4,24.200554839941717
MMG,40,60,0.038461538461538464,0.00017110002227127552,4,24.200554839941717
SoA heuristic,100,150,0.015151515151515152,9.079999290406704e-05,13,154.2732105736516
MMG,100,150,0.015151515151515152,0.0006165001541376114,12,148.9056946056585
SoA heuristic,200,300,0.007537688442211055,0.0003760000690817833,17,372.40809814169864
MMG,200,300,0.007537688442211055,0.0034753000363707542,17,372.4080981416987
SoA heuristic,400,600,0.0037593984962406013,0.0002703999634832144,43,1946.2712796244773
MMG,400,600,0.0037593984962406013,0.012565599987283349,39,1999.2375739729305
SoA heuristic,600,900,0.0025041736227045075,0.00038359989412128925,66,4210.749235631675
MMG,600,900,0.0025041736227045075,0.012807999970391393,63,4249.7863005008985
SoA heuristic,1000,1500,0.0015015015015015015,0.0007181998807936907,107,11674.86850398806
MMG,1000,1500,0.0015015015015015015,0.05762109998613596,102,11622.925084047576
SoA heuristic,2000,3000,0.0007503751875937969,0.001571600092574954,210,46537.32483903228
MMG,2000,3000,0.0007503751875937969,0.18824379984289408,200,47250.57056822299
SoA heuristic,4000,6000,0.00037509377344336085,0.003535000141710043,416,183876.95174746658
MMG,4000,6000,0.00037509377344336085,0.7213415000587702,390,183180.12114609242
SoA heuristic,8000,12000,0.00018752344043005377,0.007452600169926882,863,745558.9192028625
MMG,8000,12000,0.00018752344043005377,3.2999652998987585,796,735773.8793861702
SoA heuristic,20,30,0.07894736842105263,7.6299998909235e-05,2,6.263585366243369
MMG,20,30,0.07894736842105263,6.850017234683037e-05,2,6.263585366243369
SoA heuristic,40,60,0.038461538461538464,3.9899954572319984e-05,3,19.110486795485798
MMG,40,60,0.038461538461538464,0.0001230000052601099,3,19.110486795485798
SoA heuristic,100,150,0.015151515151515152,0.00022149994038045406,9,115.41887017270614
MMG,100,150,0.015151515151515152,0.0012761999387294054,8,106.23583464286688
SoA heuristic,200,300,0.007537688442211055,0.00044350000098347664,19,414.70629859761374
MMG,200,300,0.007537688442211055,0.0030666000675410032,18,400.56212558168636
SoA heuristic,400,600,0.0037593984962406013,0.0005327998660504818,43,2023.8719235204346
MMG,400,600,0.0037593984962406013,0.007548100082203746,40,1980.9937566296783
SoA heuristic,600,900,0.0025041736227045075,0.00039929989725351334,67,4458.625098390461
MMG,600,900,0.0025041736227045075,0.01671730005182326,62,4393.423522794551
SoA heuristic,1000,1500,0.0015015015015015015,0.0021967000793665648,103,11121.07336276576
MMG,1000,1500,0.0015015015015015015,0.05161689990200102,98,10949.003854171258
SoA heuristic,2000,3000,0.0007503751875937969,0.001438699895516038,214,48055.737825175915
MMG,2000,3000,0.0007503751875937969,0.2215328998863697,201,48322.17785146876
SoA heuristic,4000,6000,0.00037509377344336085,0.0035619998816400766,432,196647.80515945732
MMG,4000,6000,0.00037509377344336085,0.7651464999653399,401,194468.93933548676
SoA heuristic,8000,12000,0.00018752344043005377,0.007228499976918101,850,745845.8580940721
MMG,8000,12000,0.00018752344043005377,2.845887399977073,796,743183.7337333171
SoA heuristic,20,30,0.07894736842105263,3.490014933049679e-05,2,6.204653498660095
MMG,20,30,0.07894736842105263,6.0099875554442406e-05,2,6.204653498660095
SoA heuristic,40,60,0.038461538461538464,4.0599843487143517e-05,5,25.88483567430816
MMG,40,60,0.038461538461538464,0.0001409999094903469,5,28.87926752186321
SoA heuristic,100,150,0.015151515151515152,9.920005686581135e-05,12,151.2880098307355
MMG,100,150,0.015151515151515152,0.0015712000895291567,11,146.5623970220035
SoA heuristic,200,300,0.007537688442211055,0.00014520017430186272,22,523.7129465948374
MMG,200,300,0.007537688442211055,0.0017101000994443893,20,516.9773815277983
SoA heuristic,400,600,0.0037593984962406013,0.0002690001856535673,41,1579.5499156592882
MMG,400,600,0.0037593984962406013,0.006197799928486347,38,1590.6353557207817
SoA heuristic,600,900,0.0025041736227045075,0.000386600149795413,62,4168.1173277026655
MMG,600,900,0.0025041736227045075,0.02555759996175766,57,3973.0484852177888
SoA heuristic,1000,1500,0.0015015015015015015,0.0007177998777478933,110,12422.028978639115
MMG,1000,1500,0.0015015015015015015,0.05877540004439652,100,11986.918739099616
SoA heuristic,2000,3000,0.0007503751875937969,0.0015100999735295773,222,50260.70882032387
MMG,2000,3000,0.0007503751875937969,0.20183490007184446,203,48032.58514580787
SoA heuristic,4000,6000,0.00037509377344336085,0.0044958998914808035,426,189668.2327961691
MMG,4000,6000,0.00037509377344336085,0.7700865000952035,398,188808.43728440648
SoA heuristic,8000,12000,0.00018752344043005377,0.01727399998344481,860,782701.4773521093
MMG,8000,12000,0.00018752344043005377,2.971412300132215,799,775119.7882415525
SoA heuristic,20,30,0.07894736842105263,3.409991040825844e-05,2,4.1094642311387855
MMG,20,30,0.07894736842105263,6.120000034570694e-05,2,4.1094642311387855
SoA heuristic,40,60,0.038461538461538464,4.020007327198982e-05,5,29.656712460201916
MMG,40,60,0.038461538461538464,0.0001466998364776373,5,29.656712460201916
SoA heuristic,100,150,0.015151515151515152,7.109995931386948e-05,9,110.0880574348582
MMG,100,150,0.015151515151515152,0.0004233000800013542,8,105.89357114675987
SoA heuristic,200,300,0.007537688442211055,0.0001395998988300562,21,490.23609720701506
MMG,200,300,0.007537688442211055,0.003099299967288971,21,528.0384792728937
SoA heuristic,400,600,0.0037593984962406013,0.0003488000947982073,45,2013.5288546097827
MMG,400,600,0.0037593984962406013,0.010516499867662787,40,1986.49227721756
SoA heuristic,600,900,0.0025041736227045075,0.0010367000941187143,61,4058.2485170584537
MMG,600,900,0.0025041736227045075,0.017880700062960386,57,4087.1819067377387
SoA heuristic,1000,1500,0.0015015015015015015,0.0009240000508725643,107,11655.848032503052
MMG,1000,1500,0.0015015015015015015,0.04795060004107654,100,11478.882954087321
SoA heuristic,2000,3000,0.0007503751875937969,0.001504099927842617,204,44720.78159966625
MMG,2000,3000,0.0007503751875937969,0.23585019982419908,189,44961.06298872994
SoA heuristic,4000,6000,0.00037509377344336085,0.00866999989375472,422,180619.34253652973
MMG,4000,6000,0.00037509377344336085,0.7523045998532325,396,178945.23741790178
SoA heuristic,8000,12000,0.00018752344043005377,0.007115500047802925,860,754931.7654446097
MMG,8000,12000,0.00018752344043005377,3.202448599971831,800,749103.0945689576
SoA heuristic,20,30,0.07894736842105263,9.320001117885113e-05,2,5.08116762812435
MMG,20,30,0.07894736842105263,0.00017390004359185696,2,5.08116762812435
SoA heuristic,40,60,0.038461538461538464,4.2400090023875237e-05,4,20.076240927806218
MMG,40,60,0.038461538461538464,0.00012519978918135166,4,20.076240927806214
SoA heuristic,100,150,0.015151515151515152,7.800012826919556e-05,14,159.73659870112283
MMG,100,150,0.015151515151515152,0.0005832999013364315,13,149.88722550426652
SoA heuristic,200,300,0.007537688442211055,0.00024359999224543571,18,383.122116434378
MMG,200,300,0.007537688442211055,0.0024701000656932592,18,383.12211643437803
SoA heuristic,400,600,0.0037593984962406013,0.0002576999831944704,38,1755.8415641956904
MMG,400,600,0.0037593984962406013,0.005143099930137396,36,1773.606905759719
SoA heuristic,600,900,0.0025041736227045075,0.00039760000072419643,70,4927.409562143818
MMG,600,900,0.0025041736227045075,0.014659900218248367,68,4953.427216266992
SoA heuristic,1000,1500,0.0015015015015015015,0.000772399827837944,112,12098.65032891866
MMG,1000,1500,0.0015015015015015015,0.046287500066682696,104,11993.233289548576
SoA heuristic,2000,3000,0.0007503751875937969,0.0014736000448465347,221,46597.27551928336
MMG,2000,3000,0.0007503751875937969,0.19466069992631674,203,45593.180861209934
SoA heuristic,4000,6000,0.00037509377344336085,0.003683200106024742,439,198395.82856360282
MMG,4000,6000,0.00037509377344336085,0.7796404999680817,402,195605.4387858085
SoA heuristic,8000,12000,0.00018752344043005377,0.015458300011232495,840,740460.2532131528
MMG,8000,12000,0.00018752344043005377,3.0695521999150515,775,734189.2263247657
SoA heuristic,20,30,0.07894736842105263,8.160015568137169e-05,2,5.375567825455699
MMG,20,30,0.07894736842105263,0.00017359992489218712,2,5.375567825455699
SoA heuristic,40,60,0.038461538461538464,0.00011979998089373112,4,22.66415555207043
MMG,40,60,0.038461538461538464,0.0003823000006377697,4,22.664155552070426
SoA heuristic,100,150,0.015151515151515152,0.00022860011085867882,12,137.71605284019174
MMG,100,150,0.015151515151515152,0.0017500000540167093,12,148.12814181529154
